filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
7c015d324e4a515287d58dfcbbab8201.txt,ISDA,95,Document is an ISDA Master Agreement including Schedule and Confirmations.,2005-08-30,99,"Contract date explicitly stated as August 30, 2005.",,100,No amendment date mentioned; document is initial master agreement.,INITIAL,95,"Document is initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,Document includes signatures and execution statements indicating executed status.,"SWISS RE FINANCIAL PRODUCTS CORPORATION | Party A; SUPPLEMENTAL INTEREST TRUST, STRUCTURED ASSET INVESTMENT LOAN TRUST MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2005-HE3 | Party B",98,Parties clearly identified as Party A and Party B with full legal names.
7c187d338ffd5feb954d2f41c3d2f5a6.txt,ISDA,95,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating it is an ISDA Master Agreement.",2022-08-11,99,"The amendment is entered into as of August 11, 2022, which is the main date associated with this document.",2022-08-11,99,"This document is an amendment dated August 11, 2022.",AMENDMENT,99,Document is titled as the Twenty-Sixth Amendment to the First Lien ISDA 2002 Master Agreement.,EXECUTED,90,"Document is labeled as 'Execution Version' and parties have agreed to the amendment, indicating executed status.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",98,Parties explicitly named as Party A and Party B in the amendment.
7d5c392742665caa8a00edcae499c346.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating it is an ISDA Master Agreement.",2020-04-02,100,"The agreement is dated as of April 2, 2020, which is the main contract date.",,100,"The document is an initial master agreement, not an amendment.",INITIAL,100,"The document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is dated and presented as an executed agreement, no indication it is a draft.","HSBC BANK USA, NATIONAL ASSOCIATION; ADVANCED ENERGY INDUSTRIES, INC.",100,"The parties named in the agreement are HSBC BANK USA, NATIONAL ASSOCIATION and ADVANCED ENERGY INDUSTRIES, INC."
7f99bda768395d25b2dcfe40e1115a37.txt,ISDA,99,"Document is an amendment to an ISDA Master Agreement, explicitly stated in the title and text.",2019-06-19,95,"The amendment is dated as of June 19, 2019, which is the main date associated with this document.",2019-06-19,95,"This document is an amendment dated June 19, 2019, so the amendment date matches the contract date of this amendment.",AMENDMENT,99,The document is titled as an amendment to the ISDA Master Agreement.,EXECUTED,90,"The amendment is presented as executed, with no indication it is a draft.","EDF Trading North America, LLC | Party A; Summer Energy, LLC | Party B; Summer Energy Northeast, LLC | Party B; Summer Energy Midwest, LLC | Party B",99,Parties are explicitly named as Party A and Party B (jointly and severally Summer Energy entities) in the text.
7fc1ca3135555cd98794717a904fe5d2.txt,ISDA,99,Document is titled 'ISDA 2002 Master Agreement' and references ISDA Master Agreement terms.,2011-03-22,98,"Contract date explicitly stated as 'dated as of March 22, 2011'.",,100,No indication this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document dated and presented as executed master agreement, not draft.","Bank of America, N.A. | Party; LKQ Corporation | Party",95,"Parties named as 'Bank of America, N.A.' and 'LKQ Corporation' as parties to the agreement."
804347c409985910bb29efdbfa56341b.txt,VSA,95,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,90,"The ISDA Master Agreement date referenced is July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date is specified; this document is an annex, not an amendment.",INITIAL,85,"Document is an initial Credit Support Annex supplementing the ISDA Master Agreement, not an amendment or restated version.",EXECUTED,80,"The document is presented as a finalized annex with defined terms and parties, indicating executed status rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF ASPECT MASTER FUND L.P. | Party B",100,Parties are explicitly named as Party A and Party B in the document.
804f0aac770b52fb9ae86514599df0f6.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,99,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"The document is a Schedule to the ISDA Master Agreement, not an amendment itself.",INITIAL,90,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is part of the initial contract documentation rather than an amendment or restatement.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, with references to execution and delivery of documents.","JPMorgan Chase Bank, N.A. | Party A; CMF Willowbridge Master Fund L.P. | Party B",98,The parties are explicitly named as Party A and Party B with their full legal names at the beginning of the document.
813e09a2c13f5d43a2ec8dcfb7e21c80.txt,ISDA,95,"The document references an ISDA Master Agreement and related Interest Rate Swap, indicating the contract type is ISDA.",2006-01-06,90,"The ISDA Master Agreement is dated January 6, 2006, which is the main contract date referenced.",,100,"No amendment date is mentioned; the document is a statement under the ISDA Agreement, not an amendment.",INITIAL,90,The document refers to the original ISDA Master Agreement dated 2006; no indication of amendment or restatement.,EXECUTED,90,"The document discusses calculations and payments under the executed ISDA Agreement, indicating executed status.",Morgan Stanley Capital Services LLC | Party; Tiles Trust 2005-1 | Party,95,The parties named are Morgan Stanley Capital Services LLC and Tiles Trust 2005-1 as per the ISDA Master Agreement referenced.
81bd69c83e4c5232a081ec0540950c94.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2015-01-13,99,"The agreement is dated as of January 13, 2015, stated at the beginning of the document.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"This is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is dated and presented as an executed agreement, not a draft.","The Bank of Tokyo-Mitsubishi UFJ, Ltd.; Booz Allen Hamilton Inc.",95,"The parties named are The Bank of Tokyo-Mitsubishi UFJ, Ltd. and Booz Allen Hamilton Inc. Roles are not explicitly stated."
81ea6a3e1a43549ca3f9d2521afacca3.txt,ISDA,95,"Document is titled 'ISDA MASTER AGREEMENT' and references Schedule and Confirmations, consistent with ISDA Master Agreement.",2014-10-01,99,"The agreement is dated as of October 1, 2014 as stated in the document.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,98,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is presented as an executed agreement dated October 1, 2014.","Wells Fargo Bank, N.A. | Party; Gentex Corporation | Party",95,"Parties named explicitly as entering into the Master Agreement: Wells Fargo Bank, N.A. and Gentex Corporation."
824962e06d9c515f8888f975653e0ea1.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is related to an ISDA Master Agreement.",2009-06-29,99,"The contract date is explicitly stated as June 29, 2009 in the document title.",,100,"No amendment date is mentioned; the document is a schedule to the master agreement, not an amendment.",INITIAL,90,"This is a schedule to the 2002 ISDA Master Agreement, indicating it is part of the initial contract documentation rather than an amendment or restatement.",EXECUTED,85,"The document is dated and presented as an executed schedule to the master agreement, indicating it is executed rather than draft.",MacroShares Major Metro Housing Up Trust | Party A; MacroShares Major Metro Housing Down Trust | Party B,98,Parties are explicitly named as Party A and Party B with their respective legal names.
82f14fcbe58c562fb7037872d3f43838.txt,ISDA,99,The document is an amendment to an ISDA Master Agreement explicitly stated in the title and text.,2018-10-10,95,"The amendment is dated as of October 10, 2018, which is the main date associated with this document.",2018-10-10,95,"The document is an amendment dated October 10, 2018, so the amendment date matches this date.",AMENDMENT,99,The document is titled and described as an amendment to the ISDA Master Agreement.,EXECUTED,90,"The document includes executed signatures by authorized officers, indicating executed status.","JPMORGAN CHASE BANK, N.A. | Party A; CAMBRIDGE MASTER FUND L.P. | Party B",99,Parties are explicitly named as Party A and Party B in the agreement.
83061e641bb157ceac4a5346c1659b91.txt,ISDA,99,"Document is titled 'ISDA MASTER AGREEMENT' and references the 2002 Master Agreement with Schedule and Confirmations, indicating an ISDA Master Agreement.",2005-08-11,99,"The contract date is explicitly stated as 'dated as of August 11, 2005'.",,100,No amendment date is mentioned; this appears to be the initial master agreement document.,INITIAL,98,"The document is the original 2002 Master Agreement dated August 11, 2005, indicating an initial contract.",EXECUTED,90,"The document is dated and signed by parties, indicating an executed agreement rather than draft.","Bank of America, N.A.; Katy Industries, Inc.",95,"Parties are explicitly named as 'Bank of America, N.A.' and 'Katy Industries, Inc.' with no specific roles stated in the text."
853c1b4d335b562da3bf244a9064f56e.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating an ISDA Master Agreement.",2013-08-27,99,"The agreement is dated as of August 27, 2013, stated at the beginning of the document.",,100,No indication that this document is an amendment; it is the original 2002 Master Agreement dated 2013-08-27.,INITIAL,98,"Document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"Document is dated and presented as an executed agreement, not a draft.","Citibank, N.A.; Arbor Funding LLC",95,"Parties named explicitly as Citibank, N.A. and Arbor Funding LLC; roles not specified in the text."
856ab885a80d50b8908539c16aa2ad16.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2010-05-28,98,"The contract date is explicitly stated as May 28, 2010 in the document header.",,100,"The document is a Schedule to the ISDA Master Agreement, not an amendment itself.",INITIAL,90,"This is the Schedule to the initial 2002 ISDA Master Agreement dated May 28, 2010, not an amendment or restatement.",EXECUTED,90,"The document is presented as an executed Schedule to the Master Agreement, indicating it is not a draft.","SOCIT GNRALE | Party A; CINEDIGM DIGITAL FUNDING I, LLC | Party B",99,"Parties are explicitly named as SOCIT GNRALE (Party A) and CINEDIGM DIGITAL FUNDING I, LLC (Party B) in the document."
85ed9090a78a5070b06ec773ec51fe0a.txt,ISDA,99,"Document is titled 'ISDA MASTER AGREEMENT' and references schedule and confirmations, indicating an ISDA Master Agreement.",2010-03-04,100,"Contract date explicitly stated as 'dated as of March 4, 2010'.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is presented as executed master agreement dated March 4, 2010, no indication of draft status.","PNC BANK, NATIONAL ASSOCIATION | Party A; FEDERATED INVESTORS, INC. | Party B",100,"Parties explicitly named as 'PNC BANK, NATIONAL ASSOCIATION (Party A)' and 'FEDERATED INVESTORS, INC. (Party B)'."
